,snapped_at,price,market_cap,total_volume,ma100,ma30,ma20,daily_return,volatility,rsi
0,2013-04-28 00:00:00,135.3,1500517590.0,0.0,,,,,,
1,2013-04-29 00:00:00,141.96,1575032004.0,0.0,,,,0.04922394678492226,,
2,2013-04-30 00:00:00,135.3,1501657493.0,0.0,,,,-0.04691462383770073,,
3,2013-05-01 00:00:00,117.0,1298951550.0,0.0,,,,-0.1352549889135256,,
4,2013-05-02 00:00:00,103.43,1148667722.0,0.0,,,,-0.11598290598290595,,
5,2013-05-03 00:00:00,91.01,1011066494.0,0.0,,,,-0.12008121434786811,,
6,2013-05-04 00:00:00,111.25,1236351844.0,0.0,,,,0.22239314361059215,,
7,2013-05-05 00:00:00,116.79,1298377788.0,0.0,,,,0.04979775280898879,,
8,2013-05-06 00:00:00,118.33,1315992304.0,0.0,,,,0.013186060450381065,,
9,2013-05-07 00:00:00,106.4,1183766500.0,0.0,,,,-0.10081974140116612,,
10,2013-05-08 00:00:00,112.64,1253655040.0,0.0,,,,0.05864661654135328,,
11,2013-05-09 00:00:00,113.0,1258130700.0,0.0,,,,0.003196022727272707,,
12,2013-05-10 00:00:00,118.78,1322989457.0,0.0,,,,0.051150442477876146,,
13,2013-05-11 00:00:00,113.01,1259239352.0,0.0,,,,-0.048577201549082294,,40.3095383010173
14,2013-05-12 00:00:00,114.713,1278708679.0,0.0,,,,0.015069462879391038,,41.18050260039584
15,2013-05-13 00:00:00,117.18,1306721052.0,0.0,,,,0.02150584502192432,,38.988624244578745
16,2013-05-14 00:00:00,114.5,1277278988.0,0.0,,,,-0.02287079706434547,,40.418278975492896
17,2013-05-15 00:00:00,114.156,1273849681.0,0.0,,,,-0.003004366812227044,,48.43018634637465
18,2013-05-16 00:00:00,115.5,1289277412.0,0.0,,,,0.011773362766740236,,57.70183006202302
19,2013-05-17 00:00:00,123.1,1374605382.0,0.0,,,116.66745,0.06580086580086575,,71.81865158149529
20,2013-05-18 00:00:00,123.88,1383755085.0,0.0,,,116.09645,0.006336311941510964,,61.67757683346278
21,2013-05-19 00:00:00,120.501,1346499262.0,0.0,,,115.02349999999998,-0.027276396512754153,,53.573973842864575
22,2013-05-20 00:00:00,122.58,1370131821.0,0.0,,,114.3875,0.01725296885503025,,54.05101418331554
23,2013-05-21 00:00:00,122.9,1374154118.0,0.0,,,114.6825,0.00261054005547412,,70.1978161876316
24,2013-05-22 00:00:00,123.0,1375791900.0,0.0,,,115.66099999999999,0.0008136696501219731,,64.92537313432837
25,2013-05-23 00:00:00,125.748,1407041528.0,0.0,,,117.3979,0.022341463414634166,,67.18337197390414
26,2013-05-24 00:00:00,131.7,1474180657.0,0.0,,,118.4204,0.047332760759614345,,67.3348360435786
27,2013-05-25 00:00:00,130.77,1464316690.0,0.0,,,119.1194,-0.007061503416856296,,77.38543144390309
